transaction_id,field_changed,old_value,new_value,changed_at,user_id,is_ai,comment,transaction_type,change_id
dd6b46ef-20be-4d92-bf10-06243b1e1964,status,this,back,2025-05-05 01:13:02,5d135324-d350-48f4-bd7b-0542ef21807c,1,Auto correction,refund,dde1d247-aab1-420e-aaa3-2c727baef8cb
cbbea647-1075-4354-9bc6-c35eccaaaa69,currency,final,level,2025-05-30 09:06:44,aaa99f73-c8bb-4cf4-bbec-11fe47d84b53,0,Validated by user,sale,bfa62ace-a427-4a13-a24e-a2c7e00637cb
ebaff511-4e20-4629-893d-2a48465fb1ab,status,expect,left,2025-04-20 07:39:51,b5c1c9c7-f308-4a87-8f14-de3ac6dd48e1,0,Adjustment by auditor,adjustment,c96cfed2-afcf-47c9-90ad-1856048fac19
d6ce66fa-1b8e-442a-81e2-4164f783550d,status,technology,world,2025-04-24 11:30:07,84f8587a-333f-4f28-95a4-b9811632bcd3,1,AI identified anomaly,adjustment,d4a9e398-b9ac-4aea-a4f8-00691de64997
7d13d2e9-02aa-4c5e-85c1-916a445f7d5d,category,rich,direction,2025-05-16 13:09:23,44f538ba-3248-4da3-855c-f83773b729b4,1,Manual fix,refund,6ed785c9-3458-4f72-813b-8d8b0a95c8c4
44b26f2b-8cb8-4e40-9aef-37f1664fe1ae,amount,264,238,2025-04-17 03:04:59,304d1507-d738-4bd2-9d92-2d91674e16ee,0,AI identified anomaly,sale,e0022df4-fd1e-4798-bcb2-4746fcd47e1a
e6998ffd-4d12-49bd-b510-3b5bf776a20f,status,turn,southern,2025-06-05 08:23:56,bbd3fff5-5cd5-4965-ba51-64aeba08c1f9,0,Manual fix,refund,f4bdcecd-22c7-42b0-9487-56c7251e0cc4
b701f05e-0913-458a-a130-ac734859dbf0,status,why,trip,2025-04-28 00:24:45,96bd4ebd-1a93-4c48-9105-f5c6597030be,1,Manual fix,refund,cf6f22ef-6d9d-401a-8027-13fa201448e8
d5169c19-ba40-40ca-9844-670eb90a3e63,currency,simple,voice,2025-04-28 21:46:21,d77a9b01-03e0-42a3-aded-2807bafccb42,0,Auto correction,refund,fabd6a86-5483-4177-9590-1f35b23c0b02
9d1ae444-b81e-4bc7-acda-35bd70ef7113,status,source,wish,2025-05-20 11:10:45,3e08948c-b0a3-4345-914f-68c72842ea42,0,Auto correction,correction,e2426d46-ebf3-495d-906b-0ad8b26dbe88
28c39b09-8414-4e1d-ae0f-cb99b4583270,amount,143,125,2025-05-17 09:57:23,c8bed96a-f219-46cc-8115-d6c3817c7c20,1,AI identified anomaly,sale,1579ed72-44f1-43f5-8b03-038ad8924f7f
693c4bee-cd48-4a08-8a90-39d6953760d0,description,sell,then,2025-07-03 23:17:54,fea30e41-e8ff-4dd8-b339-875c9c7935cc,0,Review needed,refund,f3bae608-f7e9-4fc4-82ea-be91be816db9
d95acf95-e79c-40ba-a57e-9e7961c0ff07,category,another,follow,2025-06-25 03:19:36,671fbfe4-58b6-4171-a2ad-11118a838bfd,0,Review needed,refund,62e108dc-1891-4798-b1f4-9d0ab4921133
cf50a739-36a2-4ba8-9158-68afb5d4ed0f,description,good,myself,2025-07-01 19:04:29,437711ab-697d-4a73-ada3-bf2fabb190a9,1,Auto correction,adjustment,f1fa8d3a-e220-4655-9ff8-fec2df2ae862
2245ce97-5f08-4cb3-afce-36ed230823d3,currency,serve,notice,2025-04-12 16:12:24,ce9ddee7-34cc-466e-be21-cdda98f335cf,0,Review needed,refund,0f1a6b24-ef86-47e8-9c58-6c7255277d20
ce1ee0d1-2a3f-4370-954d-2d4d3859c106,currency,impact,else,2025-05-06 18:34:07,1947bb24-a65e-4e2f-9149-bd7521122879,1,AI identified anomaly,sale,bd845110-f93d-42b9-9f0b-570369164d18
442bb353-e15d-4387-b4c1-6d408c6d7361,currency,total,design,2025-05-22 06:04:16,30ef5351-571a-4a85-a583-eec2f3760e75,1,Auto correction,correction,07eb3015-f2fe-4233-9646-685795020553
476bbe19-ca9c-4b69-9abe-d6ff441015d9,status,often,protect,2025-04-14 06:07:11,2985f9b2-58b0-49d6-9a17-7490207ed73d,1,Auto correction,adjustment,ae40cfb7-f416-46c8-8d0f-8539aa6c746f
43e061a1-3c95-47c0-895e-9076d854c38a,category,push,forget,2025-05-19 03:13:58,94d1b787-c482-4934-9df2-e523f76d7555,0,AI identified anomaly,correction,8e1f67a4-361c-4549-8e85-098968b45f0b
a5ba02b7-d695-4b98-8325-0ac1b77c5217,currency,development,deep,2025-04-26 23:14:44,108c78a8-f1c1-42fa-989d-846d4533e130,1,AI identified anomaly,refund,2825e5a2-a6a8-4096-995f-f960e5613cda
3566a23a-1c3c-4916-9783-08ca1c21b950,amount,684,695,2025-07-09 06:52:00,77087f51-3189-495f-b9fe-e84ca5c244f6,0,Review needed,adjustment,cbf2c018-e355-4afd-a23a-b0979a2cbc3f
32efd60d-c132-465b-a2bb-aeb28a428649,currency,service,skin,2025-04-19 01:18:36,a4c1638e-e752-4953-8322-5f6f83c26357,1,Validated by user,refund,23dea14f-99fe-4e64-87e9-e1de53c7a44f
a966421f-1747-4525-9122-42880f89f470,amount,662,662,2025-06-06 08:15:57,db42bd4b-4132-4c43-b570-4e2df6b17c5e,1,Manual fix,adjustment,feda22ff-df14-4186-98dc-c6c0745f7380
b22d49fb-ff6d-49ed-a7a6-a41cae33ec87,currency,question,national,2025-05-03 16:35:43,e9396506-fd6e-4bf2-bf6c-c48d9e4520c1,0,AI identified anomaly,correction,7bc686b9-a47e-4a69-89ca-e280f5c35c73
ba889a29-bf20-40ee-afc2-82d529071a37,status,parent,question,2025-06-27 15:42:29,be558f12-598a-43f0-8fa2-ce7ce1cdbacc,0,AI identified anomaly,sale,e481505c-524e-4d5b-95d3-75991f49ca2a
c27ab584-172c-4a38-b63b-ef18a6fd909a,currency,civil,prepare,2025-05-22 19:05:41,a5b92447-7296-4f2f-9019-3a40fdd9875f,1,Adjustment by auditor,adjustment,b7318f2f-bd19-4299-b9b1-4f74cc2b5964
230b4934-a348-41a1-8109-ceba3ca34d4f,category,inside,sort,2025-05-27 19:14:12,23d56d01-b179-43d3-b505-d87fc91b6b60,0,Adjustment by auditor,correction,613aacd2-bdca-453b-a629-596c1440edf9
b5ac43f1-4449-4642-82f1-2c4e564875f3,category,story,page,2025-05-22 10:23:38,97b3338f-4270-414f-ae72-395736f553fc,0,Auto correction,sale,5ef01c0e-012c-4ea5-a78b-830a1e9cca18
4660fac9-6aa3-40f3-9fb9-53e0b19d0f2d,description,must,focus,2025-06-24 04:27:04,dfe5967e-e765-43a1-905e-c4cbb0013e00,0,Validated by user,correction,b503858f-37bb-461b-b05a-3e32bf793028
f06df26b-c22f-4e7e-82c3-47e86a95f912,status,reduce,sing,2025-04-28 05:00:39,171b9b8c-880d-49e9-ab06-c46403e78fb2,1,Review needed,refund,6c45320f-78c5-4bc9-a01f-37f372ccf6e1
78139e74-ca65-4f9c-bec6-61ae7b58858e,description,hospital,bag,2025-04-19 05:07:48,083c0b9f-44ee-4a5b-8331-6260dc16b021,1,AI identified anomaly,refund,3b5d325e-7ed4-4556-ab76-cb393fe530dc
e9dfaf33-9bad-405b-bf07-2db9e59eb10b,currency,hit,friend,2025-06-23 19:23:33,b2fecfd2-cc69-4fb9-a8b7-5cca0574e0ca,0,Review needed,adjustment,bf1f3642-8c3f-4c1d-810e-6a9e7ed7d0ce
3e209478-edcb-4b13-bac3-0a1f88f47b76,description,technology,stuff,2025-05-30 18:54:55,570f7f23-3bc1-421c-b8bf-c3d49fbd742c,0,Adjustment by auditor,refund,667e1b9f-42bd-4bb5-893e-660d302e83a4
e15cdcc3-9a39-4623-809b-fb3847a7439f,description,loss,explain,2025-05-19 19:01:58,0e34c6dc-e745-42ca-b160-3eccfc92eef2,1,Validated by user,correction,00c28394-d318-4d9f-ada2-f5854a567072
298a0726-0234-4acc-8ab9-7b68018f7d9b,category,value,type,2025-05-29 22:02:47,17ad43dd-cea9-4c60-a1c5-eb36fe4dea8b,0,Adjustment by auditor,adjustment,f6038a9e-99ae-4ff6-81c5-e60ce0ea4292
9511e7a8-bbee-4890-ad1e-edc91510629c,amount,804,849,2025-05-22 13:42:24,1fd156b5-ea2d-41c7-9b52-af5903be49f5,0,AI identified anomaly,correction,a7cbc7ea-14e5-4c90-acd7-98580d1a0ecc
2ead9f79-7d64-4938-b658-7244a3271667,category,score,music,2025-04-24 15:40:04,de4ef595-3b8e-4b06-aa9a-0091c72374ba,1,AI identified anomaly,refund,b16a82a2-78bf-4f47-8613-1f4fccdb7c78
a532d110-fbf8-47c9-a666-99049c6dc581,currency,put,easy,2025-06-02 10:07:22,292cee81-6459-4a86-a784-0e661decadb5,1,Manual fix,refund,37f909e9-8676-4602-bf75-64dea737fd2a
f039c7ea-a118-4795-8f63-2fcff966febe,currency,cut,analysis,2025-05-27 04:48:34,e4f62539-fdff-466d-bcd5-faf0d2a07bdf,1,Adjustment by auditor,adjustment,1ec6b8b3-4dd3-4a1a-92b1-e9ac30f85b2c
ac96244a-5687-4f27-8490-08435df30c38,description,decision,evening,2025-04-23 10:44:24,509f51dc-099b-499a-b803-619310d42340,0,Manual fix,sale,bbd96936-8876-4db3-a32b-e3dbe20c7608
4f233d70-7f73-44fb-ade0-34fb5e58bc31,status,project,box,2025-06-27 20:40:30,9a533c61-7d13-419b-814d-60505939123f,0,Auto correction,sale,2626bf4f-5a37-471f-a0b7-e5ed6447f4b5
45ddddef-dae0-4727-b862-9dfd7a3628bd,currency,place,ready,2025-06-15 07:56:38,a6f46686-6388-41ae-a086-aa2f136a152d,0,Review needed,sale,6c1ac802-322f-4810-bfd1-849e66080d8d
c37f98a1-adf4-4c9c-a081-3ca4a214d6fd,description,brother,site,2025-07-06 23:58:17,2f915747-4f17-44ac-8717-a7e58bee1f8f,0,Adjustment by auditor,refund,e5db1859-f00d-4030-8f9c-916b2852718c
596dec69-370b-43eb-bffb-32d94eb6552a,currency,out,organization,2025-06-22 16:43:11,e31fb383-21cb-4316-be18-1878332137bb,1,Adjustment by auditor,adjustment,db8bb343-ad21-448f-8390-ee355213167e
99394d57-c34e-4cde-97a5-2ce0687dc949,amount,591,573,2025-05-19 10:23:25,c6057a9b-ef6e-41c4-9d35-e287e8d5ceea,0,Validated by user,sale,f02ade36-743d-41a3-b318-998c73a87b9a
8c5ed0b4-5074-4eaf-956a-4b23b40c5dfe,amount,950,967,2025-06-21 07:57:32,333db9b5-725c-49f8-bbdf-392f98413298,1,Adjustment by auditor,sale,6cd4fed2-8f67-4b5c-8a27-6ceb3c2eabca
36e01ad0-b90b-46fb-93cb-882adc300fe9,status,until,school,2025-04-12 16:22:08,d86d0f65-c8bc-4123-82e6-f344eb36361c,0,Review needed,adjustment,9ecec404-4a65-4258-91e1-dcb7af39aeb6
b048cbe5-0f2a-419d-aef3-69039707b891,amount,165,138,2025-05-15 00:21:42,58ecd479-87bc-4a0f-8597-356914a8b8cd,0,Auto correction,refund,13472b99-5efc-48b6-b4c9-19cf2624ded2
9ee7fdd7-082b-4af4-a959-7a79a3bbb6c7,amount,782,804,2025-05-17 04:18:36,f04ec814-beba-432f-9915-cf5212fcd6d2,1,AI identified anomaly,sale,1bc0db15-5f89-4feb-80a4-1a610d102090
487b9d92-0ba6-4ac7-af08-6567ce5ddc2e,description,relationship,physical,2025-06-20 00:18:43,20a31ac8-82fb-4f34-ac4c-cf8236603f3d,0,Validated by user,refund,2dc43393-235a-40b0-a409-db8a027a2890
f7bb22d3-faff-4439-b4ed-1705c5aab775,amount,517,478,2025-06-10 03:46:54,74d90bfa-3330-488a-90d9-1ae501a08058,1,Auto correction,sale,89127b89-2caf-4716-9e39-3d7826789594
08850b43-ef83-4848-bbd1-f013fa017a35,category,over,future,2025-05-05 07:17:10,eaa8747c-94d3-485a-9cb9-5b2913d8ead3,1,Auto correction,correction,24ffdf06-919a-4d9d-a2bc-3a47fcbe98b1
69075a92-4a61-4549-91f0-8fb2a9946071,currency,agree,describe,2025-06-13 02:01:52,51719282-6fc4-4e83-bf11-d8c672f0aa6a,1,Adjustment by auditor,refund,b773ada0-db98-4b5a-878c-8c5d4b2943a2
37e5c468-b7e1-437b-9777-2e559f3fda22,amount,192,237,2025-05-08 19:00:54,ac02a969-605f-4a92-9dc9-252b4b55d259,0,Auto correction,correction,27ba3d9b-ad45-4601-852e-6d2772a4a9ed
86a3e0a9-632f-4f2e-9edd-542b78eb6ad7,category,skill,it,2025-05-27 00:18:40,b0f8003f-f277-432f-8d95-559b4cbe7df7,1,Validated by user,adjustment,3b5f1a30-d9da-45ff-a957-56e4f4d744ec
7a2f72ea-c0cb-49e0-acf1-8662d2b1d836,amount,162,130,2025-06-25 10:51:30,a6c7988c-dd60-45ef-83d2-c233d962cee2,0,Auto correction,adjustment,3754c645-bb28-4efb-a719-d43957880c2b
50c5a708-5e7b-4b28-ab25-d5c753662c0b,amount,624,641,2025-07-08 10:37:47,0fa005d4-ed05-45ad-a6cd-6734333a457c,0,Validated by user,sale,65d47cfa-9e04-4287-8400-8d9f0f304537
1b77bcf9-ca0a-4cf5-a217-a3d2095b4a37,category,interesting,political,2025-06-13 12:22:24,c9379cde-b75a-40f2-884f-93d7f769f165,1,Auto correction,correction,9e632848-1ca4-418c-9b6e-bdd050f4d07d
97459b15-31fc-47d1-9af4-3f54b170e50e,currency,like,debate,2025-05-13 02:29:22,206e167d-8186-4589-bcaf-e9393183df73,0,Auto correction,refund,514e2f3e-a01b-4610-85ca-c7bbc4a1f07f
2a27f050-f38c-489f-81b9-33a9e6318677,category,act,drop,2025-05-31 07:10:54,16472f14-eda4-452f-8d24-780e9cde8abe,0,Manual fix,adjustment,fc83b078-fad8-470f-9081-a84344b7e4c8
d375c897-a7c9-4316-9dd0-1a69fcdd8606,amount,477,474,2025-06-30 12:59:35,cf91fa3d-31fe-4da0-872a-b24b4d17d31e,1,AI identified anomaly,adjustment,5a637e70-3093-4e8a-9f7c-42a16b1cbeff
bc200f20-b520-4cba-b9d2-74e3aadfcb5f,status,management,responsibility,2025-05-08 07:43:54,6828b387-e206-4bd8-a1bc-1db24f28826a,0,Review needed,sale,c573d02e-0807-4a11-8afd-fb6d8c9bc6a6
e5fcd1ac-2c6a-486b-ad79-4253bd1aedc4,status,concern,face,2025-06-05 17:42:56,812c8d99-0356-4ab6-8078-159a36f4fb05,0,Auto correction,refund,cc4484ce-000f-48eb-a54b-8245529a5ff7
0d8059be-0055-421a-8223-57acad19d664,currency,life,itself,2025-04-26 04:25:25,28d7b9fb-2f86-40b4-bf0b-d1df99120973,1,Auto correction,adjustment,64aa211e-9e50-4f01-8a55-8214440f8647
da5be290-5808-42e4-aab2-39c948aae2cd,description,information,writer,2025-05-01 14:56:15,77f8fcf3-573a-43c1-a1da-15b2536ecff6,0,Adjustment by auditor,adjustment,59886050-8ed2-421e-9c35-1fe6ca5f5259
9d476ed7-8220-467b-a673-98cc1e84e72b,currency,for,exist,2025-05-23 15:57:10,0aa71697-7efa-4938-a073-f3f2fc321c0b,0,Review needed,correction,bfbd7948-9fe9-43ef-a068-48e398ccc04d
2b1de3d0-0dd8-4cdd-beac-ee00fce81991,category,always,yourself,2025-06-11 23:23:56,eb15678a-7e01-4fe8-8b40-1c9156237983,0,Manual fix,correction,8b0a1a77-beab-4db7-8c3b-a88d03d9b1d7
dedd7c30-f624-47b0-9372-737b67f9cc26,status,offer,family,2025-06-22 03:41:10,5aebfad6-1bda-4782-86f5-75fc3c3b0c17,0,Auto correction,sale,c7681978-61af-4ee8-8932-cb70b55facd5
58620195-9acc-424d-ae58-5bd8924e5e00,status,middle,thousand,2025-06-29 11:26:24,41b02382-7b86-461b-a947-81b489c19fad,1,Validated by user,refund,a4940cd1-7ad9-440b-8fc6-9e8fa1194334
3747c199-74c8-4937-b9f8-0442385588c7,currency,sing,allow,2025-06-21 01:39:15,b132a4be-4934-441a-822a-371a181d9d39,0,AI identified anomaly,sale,a4c4afab-624b-4ba5-9243-4be0ed2cc836
83e83241-9513-4fcc-982f-b52c8ef927d7,status,allow,machine,2025-05-31 02:45:43,d8428122-1f4c-4400-9c0c-d5f24a96915e,0,Auto correction,refund,00a7c989-0a6e-496d-b4cd-5d317293c00a
0b496506-f155-4c59-a114-ec94c775cfd9,status,article,experience,2025-06-27 02:27:28,5b35950c-0359-42d8-9794-790207e15ce6,0,Validated by user,correction,6ca864e4-ae94-4fc2-84f1-07a30b9f3b3e
3d269ac9-9910-4d14-b9f6-8295f0b6f593,amount,883,898,2025-05-22 12:35:22,11245d02-b05f-47f0-93c9-0c57bf78c9e6,1,Adjustment by auditor,sale,5fb58874-5580-4f44-8243-70677a4a195b
a46fbe4f-f313-40a3-8421-400b82c86e11,description,summer,laugh,2025-05-20 19:19:33,f04043ab-853d-4f7b-b194-382189c005d6,0,Validated by user,correction,0969f7d0-8245-4fc2-b4f5-213647ad6093
e2feecbc-2462-41c5-958e-f452c0481783,amount,904,887,2025-05-07 01:44:35,17fa312f-5358-4b2d-aad2-e58e40398715,0,Manual fix,correction,a73c5ae0-baaa-4828-90ea-aa5755fd08c4
8ba95968-4b46-4375-b405-13e4f24848b3,category,big,program,2025-05-19 06:58:06,7989c1ad-b25a-4a67-b834-90b1fc4e50af,0,Validated by user,sale,3df0cb26-a586-4552-8290-d997cc51c97f
9c581f36-a650-4207-be78-deff3d066852,amount,678,710,2025-04-21 11:59:31,b80aa5ea-66cd-4df8-8386-f0fe091bbd6f,0,AI identified anomaly,sale,43046ec4-3a18-45b1-8919-d23e223ecd77
a7697ac3-a2e0-4957-b29b-5657c82de6c3,category,across,factor,2025-06-05 10:54:42,f5c6c5ac-99d0-470d-8fe6-339c3967f4e6,1,Validated by user,correction,02a537dc-eeac-487b-b958-5dc6c4b1b2d5
51085808-ecb2-4115-97cb-002fc6189698,category,example,perhaps,2025-05-13 01:31:04,a896ba49-bcd6-4117-b916-07c80126c243,1,AI identified anomaly,refund,98a3cc7d-5ce3-4541-968d-ce590d7188f7
e8915ec1-807e-4e3b-81ed-e569ad13e3a6,description,realize,fear,2025-06-12 07:20:32,4ff7e266-0ce9-4b58-86a3-bfd3a8bda67e,1,Review needed,sale,fef3e895-a269-4636-b033-159e5db142b4
62d5f260-b200-48fe-9fbc-89a817d87750,currency,recognize,value,2025-06-01 00:28:30,a99cd1c5-1cb9-4340-a623-639bba74f189,1,Validated by user,refund,4371c519-1cf8-48a9-882a-c3e1bd20846b
28d22820-63bd-4fc4-ab91-7cb2c0c401e6,category,fund,break,2025-07-06 17:08:10,ac7a5bf9-219c-4612-97a0-732d6563b652,1,AI identified anomaly,sale,657b5736-5a49-44b1-8a8c-ef66508e5608
e72a32e4-a226-46a6-8321-101061da4bf4,amount,679,688,2025-05-09 12:32:38,9ae64cee-68ee-4392-b2e7-43c86bae0648,1,AI identified anomaly,adjustment,e36005ed-eb40-4305-8eb8-ec4195013be0
69322418-835d-4999-8300-00dc8feeba20,currency,ball,including,2025-07-01 18:30:53,67c3c7b5-7c36-421a-9614-ccb7b87f2c23,1,Review needed,correction,d6ff4550-61f8-41b6-99e5-7ce5ccc97112
67c60c67-fff4-4ce7-9f06-4208dd918e05,currency,degree,sometimes,2025-07-06 17:47:51,5336e99d-0545-42ef-a99d-1bd8f550d15f,1,AI identified anomaly,correction,42954e2b-6e45-41e5-a9ce-ed419e719c3b
f3dcd12c-f740-43a2-b65c-da0aae5945ba,description,democratic,together,2025-06-09 08:35:17,0d9a456b-0c59-4bb9-ad63-24746d9bc490,0,Review needed,correction,83491540-0330-4238-a0ef-7203913496c9
40054929-456e-40d4-be36-0eb1303d6e17,category,whom,or,2025-06-27 13:49:04,03f1eb96-48f6-4295-9820-ffe0a9536bbd,0,Validated by user,adjustment,68494e1a-1e67-46bc-bf20-569b82d5733a
007bb2f1-dfe0-41c3-b1e9-20d53e79b156,amount,630,651,2025-06-03 23:31:23,8d998ca4-2ae5-4807-87af-7b311bcc6be1,0,Validated by user,sale,0d98f4e0-da49-431e-b904-7c39f489409f
ee4b5639-a87b-410a-90de-0d365b5adbdc,category,cost,teacher,2025-05-22 05:25:30,0a684734-e6ea-4b6c-affa-6bc6652f7997,0,Manual fix,correction,13ecf3ce-b5bd-41b0-8745-c5072fb9d25e
e463303f-b821-4f0a-9cc8-d8b62e11b0cc,description,important,Democrat,2025-05-16 13:09:19,ea74968b-de8e-4909-8f4a-dd5cddee9771,0,Adjustment by auditor,correction,6f3b6626-1e53-404f-9870-de8fb3e4c722
cb8a9692-89b7-4028-8432-01602fcafe3a,currency,manager,fact,2025-04-27 07:17:59,d60aaa3e-416d-49af-866d-2ec9d90c9607,0,Manual fix,adjustment,57c5ac0e-0ae5-4ee9-a6ff-7963e412dc69
528ec2ad-0423-4b57-83ad-fb587cbc3d25,category,security,partner,2025-04-30 20:42:39,b0e3acfd-90af-4986-a1de-1c9bb8818045,0,Validated by user,correction,9486c097-250a-4bd3-a587-ebe693a2ce98
77cc140e-5aaa-4193-bc5a-172022b34fcb,description,make,we,2025-05-01 13:09:12,78c87ca3-a520-4739-9292-e8eb77ae0b18,1,Manual fix,sale,7243817b-5a9a-4dad-906e-c091594cabbf
fcf84e6e-2da5-41f7-84ef-b1374568c9bb,status,meet,network,2025-07-06 21:14:02,d8a63e45-2c2d-46be-bd17-06dca65ffa32,1,Review needed,adjustment,7699456c-962e-4227-9add-0aff3e50b9f2
8bbda8c5-7e1d-4d2f-be60-a8acaa186781,status,mind,also,2025-06-16 09:01:52,8c840613-1c90-470a-9083-0b4928323f9b,0,Manual fix,sale,e8c6c657-e512-44f1-ac54-2de7f5a80d52
b7894ab7-6817-4b1f-a448-2d5949aa5892,status,firm,control,2025-05-05 18:42:14,d547979a-c297-489a-8c8b-88afb7c47c22,1,Adjustment by auditor,sale,2b505482-0049-4dc1-948b-26d5f06ceb7d
d093d398-01a4-49da-a175-fd019984b26c,amount,354,344,2025-05-20 16:30:13,052fa958-ea12-4d3f-aecd-9effecd8a5d3,1,Manual fix,sale,f42e4d50-1f99-42b0-a0da-b2abc8a4faad
941d1f8f-958b-40fc-8482-67aba58e8767,amount,927,915,2025-04-21 17:35:53,f5212e86-599f-4391-8c52-e44051b3b792,1,Validated by user,refund,60c7d843-9cfe-4da2-9224-6aeee022ebd4
6341fff5-75b6-47cf-848d-e4306d021aa9,description,order,skill,2025-05-16 07:37:32,84fea429-387c-44a0-86f2-a0c7226a2bce,1,Manual fix,refund,509eb7c4-e189-469d-a3c6-d7f15f417780
f451a6dd-690a-4021-a177-4ff46486e4ea,status,center,similar,2025-07-07 21:42:11,0e141fd2-eb11-4b6f-90e2-ffff41981003,0,Validated by user,sale,6d650031-ea06-4454-b47d-b8548cfef2f3
fe191fe9-38bf-4983-b7ae-c66177e93beb,status,adult,town,2025-05-28 00:02:03,a795b830-c7fc-4a5e-b678-cac5f167ed55,0,Auto correction,correction,72f5b2db-f291-4e81-b15f-f0a5e2c85518
b59f215a-bf2b-4010-9f39-7a26da443530,currency,young,eat,2025-06-21 20:40:13,c07dedb9-82bf-44bf-a067-41b4388ff62c,1,Adjustment by auditor,refund,8f478a8f-ecf8-468d-9631-670840881581
dfeebba7-dfea-4a8c-b019-afdd1b957211,currency,detail,raise,2025-04-28 15:11:13,c072aad4-d354-4de7-9e3f-c3f566d99845,1,AI identified anomaly,sale,87514cde-aca8-440e-9d1a-e74948463d4a
1f29b59a-0f78-479f-adc5-8b795d4b0903,status,wall,serve,2025-07-03 13:46:11,81ae8996-2888-4573-abc4-3fbd32188d3e,1,Validated by user,sale,01783654-bdb3-4d34-b09b-710da27a7146
a3b3f411-5731-47a0-b99a-eef9befd9c4c,status,network,how,2025-07-05 06:56:31,9f9fc893-709a-4166-9b41-f6174b0be36a,1,AI identified anomaly,refund,9ca72e38-5388-4555-91f9-6ae6b7506f69
dfce0e15-9552-4383-984d-66b211d7ad66,amount,111,80,2025-06-25 02:27:35,4d70c5a0-f18e-40f3-823c-b474772f8327,1,Auto correction,adjustment,2f8e3269-7ec8-4085-adfd-abdc174c44c7
1169b7c9-0735-4346-ab0e-45c243ad111b,category,compare,situation,2025-06-24 21:01:38,485bda48-80ac-4444-b9d7-e5c6490ce071,0,Adjustment by auditor,sale,8665045b-f4b4-4c1b-85a3-d998c8efbff7
b8d736da-df06-4693-b8bb-3d37269b6de4,description,moment,single,2025-05-07 20:06:57,fce0c366-3f47-40b6-8f90-4a4664b328aa,0,Adjustment by auditor,refund,aa635425-c2b6-44aa-8e34-636897624054
69a99949-1dbd-4f0b-8fcc-52d54b91f40f,amount,509,555,2025-04-17 07:48:49,b925c09a-bdd0-45b2-a6d6-598369afbab7,0,Validated by user,sale,bdd7ec68-28c1-4db8-925c-6c3a500dfb53
ba4d10b0-c0a9-4fc5-8322-02fb9370a667,status,both,anyone,2025-05-21 12:09:09,4394e913-6571-4485-90aa-49169c09354c,0,Manual fix,refund,ed7b3241-4257-4181-8545-5e73bdd7778c
7529544c-900b-448b-9cef-863ae9768329,currency,owner,result,2025-04-23 10:24:23,e4490dda-f01e-4d2e-9949-93f2173ec4b7,1,Validated by user,refund,15042314-a2ab-40f1-aefe-107bf1ebc2a7
36f714d4-e380-4787-8454-15ab59dfaafe,description,world,similar,2025-04-22 12:51:18,e6b07bd4-6b4b-470b-91e8-e68dacebdd1c,1,Review needed,correction,0e8c0389-ad6e-40ed-9ea2-dc5e37ec7202
f59e9e27-46ab-4dd8-a973-ac0f9b7a3a4a,category,without,not,2025-06-14 11:43:38,d4f8c798-19cb-4991-8b9e-cdf8221eb7a8,0,Auto correction,correction,c456d1f1-df01-4b44-aefb-286fa50ab821
7e146755-8848-4d74-a086-15037c22c15f,category,dog,exactly,2025-04-27 22:51:23,b78e92a1-9d02-4038-8939-1a8b044b4432,0,Review needed,adjustment,5d2f5d1d-ff2e-4930-9d98-9a35b4efa2b5
ff2e9d6b-7dcd-4bdf-82c7-c22bbdfafc2a,category,step,might,2025-06-05 16:26:20,0e5532a6-2a05-445d-9bb2-3ec7dc97b853,1,Auto correction,refund,aa08a161-e728-4b39-ba86-212ab62f9d87
d91c1536-5358-4f06-b543-6a3cd441fea5,amount,302,293,2025-06-29 06:57:40,245768cf-8f45-48a6-b574-fb28875a1de9,1,Validated by user,refund,a43193de-5e69-4b38-90de-6d5e4fdc5508
238291b7-3c0a-4443-9a29-86f28e69b090,status,live,whatever,2025-07-04 12:54:38,24642d1b-15d7-462d-8f89-3c7219611eb2,0,Auto correction,adjustment,13d1d59d-5420-4c8b-8ccd-f77f431f8674
c31fe383-d6ab-4e44-80bd-03250df05a32,amount,568,578,2025-05-25 18:57:33,efa8bb50-7a08-472f-b279-a18dd459d79d,1,Manual fix,sale,e485436a-521a-46db-b0a6-979708282d49
60c8f91c-87e1-4705-8f91-7590ca1cb150,status,technology,career,2025-05-04 08:55:46,84a15d6d-f000-46c6-b110-6f5502dfe2cf,1,Auto correction,correction,78123e9e-3436-4aba-9d9a-ecbc22b6d3cd
7f567b3e-8a4e-42a7-acf4-148a0a535833,currency,whether,find,2025-05-05 06:06:14,1931e64e-0b88-401c-922e-3b32f8e53c9d,1,Auto correction,correction,6f9f314c-e83b-4bd0-bac8-a7aac5c0fec2
ffe8c909-c678-4c6e-b7e5-629332d34ed8,description,recently,floor,2025-05-30 13:30:43,d00db518-909e-45f9-b26c-93b5a4893b32,0,Manual fix,sale,6de3d4ef-644b-47bb-ae63-bc961a1cd325
573b7561-3685-4a75-b2d4-577bb7a05ed4,status,necessary,can,2025-05-09 02:28:28,d56c9886-8d27-4265-9d90-103bf1e73b78,1,Validated by user,refund,5947d14a-2c7e-477d-864a-5b96dcb7ff33
